años;fnlwgt(identificador);educacion;education-num;estado-civil;parentezco;raza;sexo;plusvalia;perdidad de capital;horas por semana;salario
23;174714;13;6;4;2;1;1;0;0;60;50000
36;184655;2;9;2;1;1;1;0;0;48;50000
19;140459;3;7;4;6;1;1;0;0;25;50000
53;108815;2;9;2;1;1;1;0;0;60;50000
17;152652;3;7;4;4;1;1;0;0;25;50000
69;269499;2;9;6;2;1;2;0;0;8;50000
46;33373;1;13;1;5;1;2;0;0;40;50000
33;243674;2;9;5;2;1;1;0;0;46;50000
40;225432;6;10;2;1;1;1;0;0;45;50000
56;215839;6;10;2;1;1;1;0;0;60;50000
29;195520;4;14;2;1;1;1;0;0;40;50000
41;70092;6;10;1;5;1;2;0;0;38;50000
22;189888;2;9;2;1;1;1;0;0;45;50000
28;64307;9;4;2;1;1;1;0;0;40;50000
31;94235;1;13;2;1;1;1;0;0;46;50000
35;62333;1;13;4;2;1;2;0;0;40;50000
38;260997;6;10;2;1;2;1;0;0;40;50000
17;146268;13;6;4;4;1;2;0;0;10;50000
39;147258;13;6;2;1;1;1;0;0;40;50000
27;207948;6;10;4;2;2;1;0;0;40;50000
50;180607;2;9;4;4;1;2;0;0;40;50000
56;104996;2;9;2;1;1;1;0;0;40;50000
80;562336;2;9;2;1;1;1;0;0;20;50000
38;334366;6;10;2;3;1;2;0;0;15;50000
52;142757;2;9;2;1;2;1;0;0;40;40000
26;220656;1;13;4;4;2;1;0;0;38;50000
43;96483;2;9;1;4;3;2;0;0;40;50000
45;51744;1;13;4;2;1;2;0;0;42;50000
41;114967;8;11;2;1;2;1;0;0;40;40000
30;393965;7;12;1;2;1;2;0;0;25;50000
24;41838;6;10;2;1;1;1;2407;0;40;50000
43;143046;6;10;1;5;1;2;0;0;20;50000
44;209174;1;13;2;1;1;1;0;0;70;40000
54;183248;2;9;1;2;2;1;0;0;40;50000
23;102942;1;13;4;4;1;2;0;2258;40;40000
33;427474;2;9;2;1;1;1;0;0;60;40000
18;338632;3;7;4;4;1;1;0;0;16;50000
38;89559;6;10;5;5;1;2;0;0;40;50000
41;32533;8;11;2;1;1;1;0;0;45;50000
22;255969;16;8;4;2;1;1;0;0;48;50000
66;112376;9;4;2;1;1;1;0;0;40;40000
70;346053;2;9;2;1;1;1;0;0;40;50000
58;147653;13;6;2;3;1;2;0;1977;35;40000
60;44915;4;14;1;5;1;2;0;0;10;50000
24;111450;13;6;4;5;2;1;0;0;65;50000
61;171429;3;7;1;5;1;2;0;0;36;50000
35;190964;1;13;2;1;1;1;0;0;40;50000
19;109005;6;10;4;4;1;2;0;0;40;50000
52;404453;2;9;4;5;2;2;0;0;40;50000
38;280169;1;13;2;1;1;1;7298;0;50;40000
39;163204;2;9;2;1;1;1;0;0;40;50000
33;192256;1;13;2;1;1;1;0;0;50;50000
52;181755;2;9;1;5;1;2;0;0;40;50000
41;183105;2;9;5;5;1;2;0;0;44;50000
37;335168;6;10;2;1;1;1;0;0;55;50000
38;86643;1;13;2;1;1;1;0;0;45;40000
27;180262;6;10;4;2;1;2;0;0;40;50000
38;127865;4;14;4;5;1;2;0;0;40;50000
38;146042;1;13;2;1;3;1;3103;0;60;40000
49;102110;2;9;2;1;1;1;0;0;30;40000
38;152237;1;13;4;2;1;1;0;0;45;40000
22;202745;2;9;4;6;1;1;0;0;55;50000
40;199303;7;12;2;1;1;1;0;0;40;40000
20;266467;2;9;2;1;1;1;0;0;40;50000
34;345259;10;16;4;2;1;2;0;0;99;50000
24;204935;4;14;4;2;1;1;0;0;56;50000
58;244830;1;13;5;2;1;1;4787;0;40;40000
24;190457;6;10;4;4;1;2;0;0;40;50000
43;180138;2;9;4;2;1;1;0;0;45;50000
38;166585;2;9;4;4;1;2;0;0;40;50000
42;29962;2;9;2;1;1;1;0;0;40;50000
27;191129;6;10;2;1;1;1;0;0;40;50000
18;378707;13;6;4;4;1;2;0;0;20;50000
37;116358;2;9;4;6;4;1;27828;0;48;40000
48;240629;2;9;1;2;1;1;0;0;65;50000
40;233320;9;4;5;2;1;2;0;0;25;50000
50;302708;1;13;2;1;3;1;7688;0;50;40000
57;29375;2;9;5;2;4;2;0;0;35;50000
36;137314;6;10;2;1;1;1;0;0;60;40000
41;140886;2;9;2;1;1;1;0;0;40;50000
90;226968;9;4;2;1;1;1;0;0;40;50000
66;151793;9;4;6;2;2;2;0;0;10;50000
34;56460;2;9;2;3;1;2;0;2179;12;50000
23;72887;2;9;4;4;3;1;0;0;1;50000
35;261646;2;9;2;1;1;1;0;0;55;50000
32;178615;2;9;2;1;1;1;2407;0;40;50000
33;295589;1;13;4;2;2;1;0;0;50;40000
32;377836;8;11;2;1;1;1;0;0;40;50000
31;56510;6;10;2;1;3;1;0;0;40;50000
32;337696;6;10;2;1;1;1;0;0;50;50000
40;183765;2;9;2;1;1;1;0;0;40;50000
27;107846;2;9;4;2;1;1;0;0;30;50000
34;22641;2;9;4;2;4;1;0;0;40;50000
35;204590;8;11;2;3;2;2;0;0;40;40000
29;114801;6;10;2;1;1;1;0;0;40;50000
41;190591;2;9;5;5;2;2;0;0;20;50000
33;220066;10;16;2;3;1;2;0;0;48;40000
22;228480;2;9;2;4;1;2;0;0;20;50000
52;128378;1;13;2;1;1;1;0;0;40;40000
20;157595;2;9;2;1;1;1;0;0;40;50000
18;152171;3;7;4;4;1;1;0;0;10;50000
63;339755;1;13;2;1;1;1;0;0;50;40000
49;240841;9;4;1;5;1;2;0;0;35;50000
58;94345;2;9;2;1;1;1;0;0;40;50000
23;289116;2;9;1;5;1;2;0;0;50;50000
59;176647;2;9;2;1;1;1;0;0;40;40000
49;79627;6;10;2;1;1;1;0;0;40;50000
23;210781;1;13;4;4;1;2;0;0;15;50000
17;161981;13;6;4;4;1;1;0;0;40;50000
20;493443;3;7;4;2;1;1;0;0;40;50000
36;86459;8;11;2;1;1;1;0;1887;50;40000
64;312242;6;10;6;2;1;2;0;0;3;50000
34;185408;6;10;4;2;1;2;0;0;40;50000
63;101077;7;12;3;6;1;2;0;0;35;50000
51;147200;2;9;4;2;2;2;0;0;40;50000
40;166327;6;10;1;2;2;2;0;0;35;50000
55;178644;5;5;2;1;1;1;0;0;55;50000
35;126675;2;9;1;2;1;1;0;0;46;50000
30;158420;1;13;4;2;1;1;0;0;25;50000
47;83046;1;13;2;1;1;1;0;0;18;50000
29;46609;13;6;4;2;2;1;0;0;40;50000
17;170320;3;7;4;4;1;2;0;0;8;50000
32;37232;11;15;2;1;1;1;7688;0;45;40000
55;141877;1;13;2;1;1;1;0;0;40;50000
47;81654;6;10;1;2;1;1;0;0;56;40000
50;177705;1;13;1;2;1;1;0;0;40;50000
42;124792;2;9;2;1;2;1;7688;0;45;40000
32;129497;6;10;2;1;1;1;0;0;55;40000
60;114413;7;12;2;1;1;1;0;0;30;50000
53;189511;2;9;2;1;1;1;0;0;40;50000
58;111625;1;13;6;5;1;1;8614;0;40;40000
45;246431;1;13;4;2;1;1;0;0;30;50000
31;147654;2;9;4;4;1;1;0;0;40;50000
32;443546;2;9;4;2;1;1;0;0;40;50000
37;281751;6;10;1;5;1;2;0;0;30;50000
28;263128;6;10;4;2;1;2;0;0;60;50000
26;292692;16;8;4;2;1;1;0;0;40;50000
47;96798;2;9;2;1;1;1;0;0;80;40000
34;430554;6;10;2;1;1;1;0;0;50;40000
42;317078;2;9;1;2;2;1;0;0;40;50000
48;108557;1;13;2;3;1;2;99999;0;40;40000
32;207400;2;9;4;5;2;2;0;0;40;50000
35;187089;8;11;2;3;1;2;0;0;42;40000
46;398986;10;16;2;3;1;2;0;1902;52;40000
38;238980;6;10;2;1;1;1;0;0;40;50000
49;407495;2;9;3;2;1;1;0;0;70;50000
35;183800;1;13;2;1;1;1;0;0;40;40000
61;226989;2;9;1;2;1;1;4865;0;40;50000
45;287190;7;12;1;5;2;1;0;0;35;50000
31;111363;1;13;4;2;1;1;0;0;40;50000
52;260938;6;10;2;1;1;1;0;0;60;40000
20;183594;6;10;4;4;1;1;0;0;50;50000
64;49194;3;7;2;1;1;1;0;0;30;50000
20;117618;6;10;4;4;1;1;0;0;40;50000
24;172496;4;14;4;2;1;1;0;0;50;50000
29;389713;8;11;2;1;1;1;0;0;40;40000
23;174413;1;13;4;2;1;2;0;0;40;50000
34;189843;2;9;2;1;1;1;0;0;40;50000
54;198546;4;14;6;5;1;2;0;0;38;50000
21;82497;6;10;4;2;1;2;0;0;30;50000
23;193090;1;13;4;4;1;2;0;0;30;50000
79;172220;9;4;6;2;1;2;2964;0;30;50000
55;208451;4;14;2;1;1;1;0;0;40;40000
42;234277;2;9;3;2;1;1;0;0;35;50000
60;163729;2;9;1;5;1;2;2597;0;40;50000
37;434097;7;12;1;2;2;1;0;0;40;50000
47;192053;2;9;1;2;1;1;0;1590;40;50000
20;178628;6;10;4;4;1;1;0;0;40;50000
53;96827;1;13;4;2;1;1;0;0;40;50000
34;154667;2;9;2;3;1;2;0;0;40;50000
43;160246;6;10;1;5;2;2;0;0;40;50000
24;166036;6;10;2;1;1;1;0;0;60;50000
23;186813;2;9;4;4;4;1;0;0;40;50000
29;162312;8;11;4;2;5;1;0;0;40;50000
58;183893;6;10;1;5;2;2;0;0;40;50000
55;270228;7;12;2;1;2;1;7688;0;40;40000
40;111829;4;14;4;4;1;2;0;0;40;50000
43;175669;6;10;2;3;1;2;0;0;40;50000
25;104097;4;14;4;2;1;1;0;0;40;50000
23;117618;1;13;4;4;1;1;0;0;24;50000
34;202450;2;9;2;1;1;1;0;0;50;50000
26;109570;6;10;5;5;1;2;0;0;35;50000
60;101096;10;16;4;2;1;2;0;0;65;40000
39;236391;2;9;2;1;1;1;0;0;50;40000
21;136975;2;9;4;4;1;1;0;0;40;50000
45;167523;2;9;2;1;1;1;0;2179;45;50000
33;240979;6;10;4;2;1;1;0;0;40;50000
26;248612;1;13;4;2;1;1;0;0;70;40000
39;151023;6;10;1;5;1;2;114;0;45;50000
29;236436;7;12;4;2;1;2;8614;0;40;40000
29;153167;6;10;4;4;2;2;0;0;40;50000
52;61735;3;7;2;1;1;1;0;0;40;50000
34;243165;1;13;2;1;1;1;0;0;30;40000
24;388885;2;9;4;2;1;1;0;0;48;50000
77;84979;10;16;2;1;1;1;20051;0;40;40000
34;87209;4;14;2;1;1;1;0;0;60;50000
53;168539;5;5;2;1;1;1;0;0;70;50000
31;179013;2;9;5;2;2;1;0;0;40;50000
58;196643;2;9;1;2;1;2;0;0;15;50000
50;68898;4;14;2;1;1;1;7688;0;55;40000
32;156464;2;9;2;1;1;1;0;0;40;50000
57;35884;2;9;1;2;1;2;0;0;40;50000
32;182714;2;9;4;2;1;2;0;0;45;50000
77;344425;5;5;2;3;2;2;0;0;10;50000
37;177277;6;10;4;2;1;1;0;0;40;50000
51;70767;2;9;2;6;1;2;0;0;40;50000
33;520078;7;12;1;5;2;1;0;0;60;50000
53;321770;2;9;3;6;1;2;0;0;35;50000
32;158416;2;9;1;2;1;1;0;0;50;50000
30;312667;6;10;2;1;1;1;0;0;40;50000
19;208656;6;10;4;4;1;2;594;0;20;50000
33;31481;1;13;3;5;1;2;0;0;24;50000
31;259531;8;11;4;2;1;2;0;0;40;50000
28;186239;6;10;4;5;2;2;0;0;40;50000
19;162954;16;8;4;4;1;2;0;0;20;50000
27;249315;2;9;2;1;1;1;0;0;60;50000
21;308237;12;3;2;1;1;1;0;0;40;50000
24;103064;1;13;4;2;1;2;0;0;40;50000
46;185847;2;9;1;2;1;1;0;0;54;50000
31;168521;1;13;4;2;1;2;0;0;40;50000
60;198170;6;10;2;1;1;1;0;0;40;40000
21;353628;13;6;5;5;2;2;0;0;38;50000
38;273285;3;7;4;2;1;2;0;0;32;50000
31;272069;8;11;1;2;1;1;0;0;40;50000
26;22328;1;13;2;1;1;1;0;0;40;40000
46;309212;2;9;1;2;1;2;0;0;25;50000
25;148888;2;9;2;1;1;1;0;0;60;40000
23;324637;6;10;4;2;1;1;0;0;30;50000
53;55139;4;14;2;1;1;1;0;0;40;40000
42;212206;4;14;2;3;1;2;0;1887;48;40000
29;119004;2;9;2;3;1;2;0;2179;40;50000
45;252079;6;10;2;1;1;1;0;0;50;40000
70;315868;1;13;1;2;1;1;0;0;40;50000
55;392325;1;13;2;1;1;1;99999;0;60;40000
40;174283;10;16;2;1;1;1;0;1887;50;40000
17;126832;13;6;4;4;1;1;0;0;30;50000
18;126071;2;9;4;4;1;1;0;0;40;50000
34;265706;4;14;4;5;1;1;0;0;60;40000
41;282964;6;10;1;2;1;2;0;0;40;50000
28;328518;1;13;4;2;1;1;0;0;40;50000
23;283499;2;9;4;4;1;1;0;0;40;50000
32;286675;6;10;4;6;1;1;0;0;40;50000
56;136472;9;4;2;1;2;1;0;0;48;50000
36;132879;2;9;1;5;1;1;0;0;45;50000
26;314798;2;9;4;2;1;1;0;0;50;50000
62;143943;1;13;6;5;1;2;0;0;7;50000
35;134367;7;12;1;5;1;2;0;0;40;50000
25;366796;1;13;4;2;1;2;0;0;40;50000
28;195573;2;9;2;1;1;1;0;0;50;50000
21;33616;6;10;4;4;1;2;0;0;25;50000
31;164190;13;6;2;1;1;1;0;0;40;50000
23;380281;7;12;4;4;1;1;0;0;25;50000
58;190763;1;13;2;1;1;1;0;0;40;40000
55;209535;4;14;2;1;1;1;0;0;40;40000
54;156003;2;9;2;1;1;1;0;0;40;50000
33;55699;2;9;2;1;1;1;3908;0;40;50000
28;183151;3;7;2;1;1;1;7688;0;40;40000
40;198790;3;7;2;1;1;1;0;0;30;50000
33;272359;1;13;2;1;1;1;7298;0;80;40000
27;236481;11;15;4;2;3;1;0;0;10;50000
55;143266;2;9;1;5;1;1;0;0;25;50000
53;192386;2;9;5;5;1;1;0;0;45;50000
23;99543;16;8;4;2;1;1;0;0;46;50000
66;169435;2;9;6;2;1;1;0;0;16;50000
34;34572;8;11;2;1;1;1;0;0;60;40000
39;119272;13;6;1;2;1;1;0;0;40;50000
21;211601;6;10;4;4;2;2;0;0;40;50000
26;154785;6;10;3;4;5;2;0;0;35;50000
21;213041;2;9;4;4;1;2;0;0;40;50000
59;229939;2;9;2;1;1;1;0;0;40;50000
61;175331;13;6;2;1;1;1;0;0;40;50000
30;226443;1;13;2;1;1;1;0;0;50;40000
22;46561;8;11;2;1;1;1;0;0;40;50000
47;161311;2;9;1;5;1;2;0;0;30;50000
50;98215;2;9;1;2;1;1;0;0;40;50000
67;118363;1;13;1;2;1;2;0;2206;5;50000
59;181242;13;6;2;1;1;1;0;0;40;50000
35;356238;7;12;4;2;1;2;0;0;80;40000
56;39380;6;10;3;2;1;2;27828;0;20;40000
28;315287;2;9;4;6;2;1;0;0;40;50000
34;269723;2;9;1;5;1;2;2977;0;50;50000
63;34098;13;6;6;5;1;2;0;0;56;50000
48;50880;6;10;2;1;1;1;0;0;40;50000
41;356934;6;10;2;1;1;1;0;0;44;40000
26;276309;6;10;4;4;2;2;0;0;20;50000
47;175925;13;6;2;1;1;1;0;2179;52;50000
29;164607;8;11;2;1;1;1;0;0;50;50000
30;224462;2;9;4;4;1;1;0;0;40;50000
19;92863;2;9;4;4;1;1;0;0;20;50000
27;179565;1;13;4;2;1;2;0;0;37;50000
59;31137;2;9;2;1;1;1;0;0;70;50000
19;199495;2;9;4;4;1;1;0;0;40;50000
45;175262;5;5;2;1;3;1;0;0;40;50000
37;220585;2;9;4;2;1;1;0;0;40;50000
44;231793;10;16;3;5;1;2;0;0;38;50000
34;191342;1;13;2;1;3;1;0;0;38;50000
30;186420;1;13;4;2;1;2;0;0;35;50000
30;328242;1;13;2;1;3;1;0;0;40;40000
56;279340;3;7;5;2;2;2;0;0;40;50000
19;174478;2;9;4;4;1;2;0;0;40;50000
37;151771;9;4;2;1;1;1;0;0;40;50000
45;145636;4;14;2;1;1;1;0;1977;43;40000
21;120326;6;10;4;4;1;2;0;0;40;50000
34;246439;2;9;2;1;1;1;0;0;45;50000
27;144133;1;13;2;6;1;1;0;0;50;50000
44;145522;4;14;4;2;1;2;0;0;40;50000
33;312055;1;13;4;2;1;1;0;0;40;50000
32;235847;6;10;4;6;1;2;0;0;50;50000
37;187748;6;10;2;1;1;1;0;0;40;50000
26;396482;1;13;4;2;1;2;0;0;48;50000
49;261688;2;9;2;1;1;1;5013;0;60;50000
20;39477;6;10;4;2;1;2;0;0;30;50000
37;143058;6;10;2;1;1;1;0;0;40;50000
22;216867;12;3;2;1;1;1;0;0;48;50000
44;230592;1;13;4;2;1;1;0;0;35;50000
30;40338;2;9;2;1;1;1;0;0;40;50000
55;115457;2;9;2;1;1;1;0;0;40;50000
36;374983;3;7;2;1;1;1;0;0;40;50000
29;285419;16;8;4;2;1;1;0;0;40;50000
19;385901;6;10;4;4;1;1;0;0;22;50000
45;187581;8;11;2;1;1;1;0;0;40;50000
38;299036;1;13;2;1;1;1;0;0;55;40000
42;68729;6;10;4;2;3;1;0;0;40;50000
27;333990;8;11;4;4;1;2;0;0;40;50000
20;117767;6;10;4;4;1;1;0;0;25;50000
43;184378;1;13;2;1;1;1;0;0;35;50000
21;232591;2;9;4;4;1;1;0;0;40;50000
33;143851;1;13;4;2;1;2;0;0;40;50000
36;89622;2;9;2;1;1;1;0;0;80;40000
34;202498;16;8;2;1;1;1;0;0;40;50000
72;268861;9;4;6;2;1;2;0;0;99;50000
54;343242;6;10;2;1;1;1;0;0;44;40000
30;460408;2;9;2;1;1;1;0;0;40;40000
63;205246;2;9;2;1;2;1;0;0;40;50000
36;230329;1;13;2;1;1;1;0;0;50;40000
25;197871;1;13;4;2;1;1;0;0;50;50000
72;201375;7;12;6;2;1;2;0;0;40;50000
55;194290;2;9;1;2;1;1;0;0;40;50000
44;191814;6;10;2;1;1;1;0;0;45;40000
41;95168;2;9;4;5;2;2;0;0;40;50000
20;137876;6;10;4;4;1;1;0;0;40;50000
47;386136;7;12;2;1;1;1;0;0;40;40000
71;108390;6;10;2;1;1;1;3432;0;20;50000
41;152529;1;13;4;2;1;1;0;0;40;40000
35;214891;2;9;2;1;5;1;0;0;40;50000
18;133654;2;9;4;4;1;2;0;0;40;50000
23;147548;2;9;1;5;1;2;0;0;30;50000
57;73051;1;13;2;1;1;1;0;0;40;50000
56;60166;14;2;4;2;4;1;0;0;65;50000
25;454934;6;10;4;4;1;2;0;0;35;50000
64;338355;8;11;2;3;1;2;0;0;15;50000
35;185621;1;13;4;4;1;2;0;0;40;50000
61;101500;8;11;2;1;1;1;0;0;40;50000
36;36397;1;13;1;2;1;2;0;0;55;50000
18;276540;16;8;4;4;2;2;0;0;15;50000
21;293968;6;10;3;4;2;2;0;0;20;50000
43;35523;7;12;1;2;1;2;0;0;35;50000
32;186993;2;9;2;1;1;1;0;0;40;50000
52;232132;16;8;2;1;1;1;0;0;45;40000
48;176917;2;9;2;1;1;1;0;0;55;50000
40;105936;1;13;1;2;1;2;0;0;40;50000
35;105821;2;9;2;1;1;1;5178;0;40;40000
22;34506;6;10;5;5;1;2;0;0;25;50000
42;178074;2;9;1;2;1;2;0;0;40;50000
60;116961;9;4;6;5;1;2;0;0;20;50000
34;191930;6;10;2;1;2;1;0;0;40;50000
27;130807;7;12;2;1;1;1;0;0;40;50000
47;94100;1;13;4;2;1;1;0;0;65;50000
65;144822;5;5;2;1;1;1;0;0;45;50000
61;102191;4;14;6;5;1;2;0;0;99;50000
18;90934;6;10;4;4;1;1;0;0;28;50000
49;296892;2;9;2;1;1;1;0;0;40;50000
48;173243;10;16;2;1;1;1;0;0;45;40000
26;258768;6;10;4;2;2;1;2174;0;75;50000
30;189759;1;13;4;2;1;1;0;0;40;50000
68;69249;2;9;2;1;1;1;0;0;50;40000
23;133061;2;9;2;1;1;1;0;0;80;50000
65;175202;2;9;2;1;1;1;0;0;24;50000
32;27051;1;13;2;1;1;1;0;0;44;50000
44;60414;4;14;2;1;1;1;0;0;40;40000
48;317360;4;14;2;3;1;2;0;0;40;40000
24;258298;8;11;4;2;1;1;0;0;45;50000
58;174040;6;10;4;2;1;1;0;0;40;50000
32;177566;6;10;3;2;1;1;0;0;50;50000
54;162238;4;14;1;2;1;1;0;0;50;40000
35;87556;4;14;4;2;1;1;0;0;45;40000
35;144322;7;12;1;2;1;2;0;0;50;50000
24;190015;2;9;4;4;1;1;0;0;40;50000
50;183173;2;9;2;1;1;1;99999;0;40;40000
38;151322;2;9;5;2;1;1;0;0;40;50000
57;47392;2;9;2;1;1;1;0;0;40;40000
38;107125;6;10;4;2;1;1;0;0;60;50000
49;265295;2;9;4;2;1;1;0;0;40;50000
25;189219;1;13;4;4;1;2;0;0;16;50000
56;147989;6;10;3;2;1;1;0;0;40;50000
32;185732;3;7;1;5;1;2;0;0;40;50000
22;153516;1;13;4;2;1;1;0;0;40;50000
23;191910;6;10;4;6;1;1;0;0;40;50000
33;216145;2;9;2;1;1;1;0;0;40;50000
42;202872;6;10;1;5;1;2;0;0;12;50000
62;39630;2;9;2;1;1;1;0;0;48;50000
24;114292;5;5;4;4;1;1;0;0;40;50000
26;206721;1;13;4;4;1;1;0;0;40;50000
46;358585;6;10;1;5;1;1;0;0;40;40000
33;377283;1;13;5;2;1;2;0;0;50;40000
65;76043;2;9;2;1;1;1;0;0;1;40000
65;172949;2;9;2;1;1;1;2414;0;20;50000
46;110171;6;10;2;1;1;1;7688;0;40;40000
43;223861;8;11;1;2;1;2;0;0;40;50000
43;163455;2;9;2;1;1;1;0;0;40;40000
35;183892;13;6;2;1;1;1;0;0;40;50000
48;47022;2;9;6;6;1;2;0;0;48;50000
55;145401;1;13;2;1;1;1;0;0;40;40000
45;387074;8;11;2;1;1;1;0;0;40;50000
56;105363;1;13;2;1;1;1;4508;0;40;50000
59;195467;4;14;4;2;1;1;0;0;40;50000
56;170217;2;9;2;1;1;1;0;0;40;50000
21;156807;2;9;4;4;2;1;0;0;10;50000
26;255193;3;7;2;1;1;1;3411;0;40;50000
38;273640;2;9;4;5;1;2;0;0;40;50000
27;191177;6;10;4;4;1;2;0;0;40;50000
48;184787;9;4;2;1;1;1;0;0;50;40000
37;239409;4;14;2;1;1;1;0;0;60;40000
63;404547;2;9;2;1;1;1;0;0;30;50000
27;23740;2;9;4;2;4;1;0;0;38;40000
20;382153;6;10;4;4;1;1;0;0;25;50000
26;164488;4;14;2;1;1;1;0;1887;40;40000
21;228424;13;6;4;4;2;1;0;0;40;50000
51;168539;7;12;2;1;1;1;0;0;40;50000
28;189530;7;12;2;1;1;1;0;0;40;40000
39;89419;8;11;1;2;4;2;0;0;40;50000
35;224512;4;14;2;1;1;1;0;0;55;40000
21;314645;6;10;4;2;1;2;0;0;43;50000
65;85787;9;4;2;1;1;1;0;0;40;50000
54;279881;8;11;2;1;2;1;0;0;40;50000
39;194287;9;4;4;4;1;1;0;1602;35;50000
24;141040;6;10;4;4;2;2;0;0;40;50000
36;222294;1;13;4;2;3;2;0;0;40;50000
70;410980;6;10;2;1;1;1;0;0;10;40000
52;38795;2;9;1;2;1;1;0;0;40;40000
64;182979;2;9;2;1;1;1;0;0;40;50000
43;223277;6;10;1;2;1;1;0;0;40;50000
44;67065;8;11;4;2;1;1;594;0;25;50000
47;160647;2;9;5;5;1;2;0;0;40;50000
32;45796;16;8;2;1;1;1;0;0;40;50000
20;110597;6;10;4;4;1;2;0;0;30;50000
33;166961;6;10;4;2;1;2;0;0;38;50000
52;318975;2;9;1;5;1;2;0;0;40;50000
49;305657;9;4;2;1;1;1;0;0;40;50000
31;120857;2;9;2;3;1;2;0;0;18;50000
62;158712;2;9;4;5;1;2;0;0;6;50000
44;304530;6;10;1;2;1;1;0;0;55;50000
28;327533;2;9;2;1;1;1;3908;0;40;50000
68;233954;4;14;6;5;2;2;0;0;40;40000
40;26880;6;10;4;5;1;2;0;0;40;50000
46;70754;9;4;4;2;1;1;0;0;50;50000
22;184665;2;9;4;4;1;2;0;0;40;50000
37;245372;1;13;1;2;1;1;0;0;15;50000
62;252668;4;14;4;2;1;1;0;0;70;50000
37;86551;1;13;2;1;1;1;0;0;50;40000
35;241998;2;9;4;2;1;1;4787;0;40;40000
44;106900;2;9;2;1;1;1;0;0;68;50000
41;204235;8;11;2;1;1;1;0;0;40;40000
36;127772;1;13;1;5;1;1;0;0;40;50000
26;117217;1;13;1;2;1;2;0;0;45;50000
48;215389;2;9;2;1;2;1;0;0;40;40000
21;198050;2;9;4;2;1;2;0;0;28;50000
39;173476;11;15;2;1;1;1;7688;0;40;40000
38;217349;8;11;1;2;1;2;14344;0;40;40000
44;377018;8;11;2;1;1;1;0;0;40;40000
56;99894;13;6;2;3;3;2;0;0;30;40000
25;170786;5;5;4;6;1;1;0;0;40;50000
32;250585;1;13;4;2;1;2;0;0;50;50000
47;198769;6;10;4;2;1;2;0;0;40;40000
26;306513;6;10;4;4;1;1;0;0;40;50000
31;178623;1;13;4;2;2;2;14084;0;60;40000
23;109307;8;11;4;4;1;1;0;0;40;50000
41;106982;6;10;1;5;1;2;0;0;40;40000
55;396878;6;10;2;1;2;1;0;0;25;50000
23;344278;6;10;1;5;1;2;0;0;25;50000
45;203653;2;9;2;1;2;1;7298;0;40;40000
42;227890;1;13;2;1;1;1;0;1485;40;50000
29;107812;6;10;4;2;1;1;0;0;15;50000
48;185143;4;14;2;1;1;1;0;0;40;50000
36;143068;6;10;1;5;1;1;0;0;40;50000
52;114758;1;13;2;1;1;1;15024;0;50;40000
46;266337;8;11;1;5;1;1;0;0;40;50000
34;321787;6;10;4;4;1;1;0;0;40;50000
27;21306;7;12;4;2;1;2;0;0;40;50000
18;271935;2;9;4;4;1;2;0;0;40;50000
18;148952;6;10;4;4;1;2;0;0;24;50000
42;196626;9;4;2;1;1;1;0;0;40;50000
64;108082;6;10;2;1;1;1;0;0;40;50000
36;199439;4;14;2;1;1;1;0;0;45;40000
20;304076;3;7;4;4;2;2;0;0;20;50000
52;81436;11;15;2;1;1;1;0;0;40;40000
44;352971;1;13;2;1;1;1;0;0;45;40000
53;375134;6;10;2;1;1;1;0;0;60;40000
36;206521;1;13;2;1;1;1;0;0;60;40000
27;330466;1;13;4;6;3;1;0;0;40;50000
52;208302;2;9;2;1;1;1;0;0;60;50000
60;135285;4;14;2;1;1;1;0;0;40;50000
41;171615;7;12;2;1;1;1;0;0;45;40000
64;149698;11;15;2;1;1;1;0;0;40;40000
25;71351;14;2;4;6;1;1;0;0;25;50000
63;84737;9;4;2;1;3;1;0;0;40;50000
54;375134;8;11;1;2;1;1;0;0;40;50000
21;207103;2;9;4;4;1;1;0;0;40;50000
27;199314;1;13;4;2;1;1;0;0;40;50000
63;289741;4;14;2;1;1;1;41310;0;50;50000
37;240837;2;9;1;2;1;2;0;0;30;50000
22;283499;2;9;4;2;1;1;0;0;35;50000
54;97778;9;4;2;1;1;1;0;0;40;50000
54;21698;13;6;1;5;1;2;0;0;40;50000
60;232618;2;9;2;1;1;1;0;0;40;50000
19;175820;3;7;4;4;1;1;0;0;25;50000
25;63996;2;9;1;2;1;2;0;0;40;50000
51;182985;2;9;2;3;1;2;0;0;40;50000
47;380127;2;9;4;2;1;2;0;0;40;50000
44;111483;13;6;4;4;1;1;0;0;50;50000
18;31008;6;10;4;4;1;2;0;0;30;50000
57;96346;2;9;6;2;1;2;0;0;57;50000
22;317528;6;10;4;4;1;1;0;0;34;50000
36;223020;6;10;1;5;2;2;0;0;20;50000
33;173998;2;9;2;3;1;2;0;1485;38;50000
39;115076;6;10;2;1;1;1;0;0;40;50000
49;133969;10;16;2;1;5;1;0;0;50;40000
41;173858;2;9;2;1;3;1;0;0;40;50000
35;193241;6;10;2;1;1;1;0;0;38;50000
40;50644;7;12;1;5;1;2;1506;0;40;50000
30;178841;1;13;4;2;1;2;0;0;40;50000
25;177017;2;9;4;2;1;1;0;1504;37;50000
25;253267;6;10;2;1;2;1;0;1902;36;40000
